983253
286	1416931802	100
287	1416931802	2440
288	1416931802	5700
289	1416931802	1190
290	1416931802	1290
291	1416931803	110
292	1416931803	100
293	1416931803	100
294	1416931803	109
295	1416931804	300
296	1416931804	100
297	1416931804	100
298	1416931804	100
299	1416931804	100
300	1416931805	100
301	1416931806	66
302	1416931806	1170
303	1416931807	150
304	1416931808	500
305	1416931809	100
306	1416931809	100
307	1416931809	100
308	1416931810	130
309	1416931810	130
310	1416931811	130
311	1416931814	100
312	1416931814	160
313	1416931815	295
314	1416931815	170
315	1416931815	340
316	1416931815	300
317	1416931816	236
318	1416931816	400
319	1416931816	812
320	1416931817	212
321	1416931817	350
322	1416931817	100
323	1416931818	136
324	1416931818	235
325	1416931818	168
326	1416931819	230
327	1416931819	600
328	1416931819	101
329	1416931819	130
330	1416931819	1075
331	1416931820	999
332	1416931820	66
333	1416931821	898
334	1416931821	130
335	1416931822	768
338	1416931822	500
340	1416931822	250
341	1416931822	170
342	1416931822	130
343	1416931823	230
344	1416931823	100
345	1416931823	100
346	1416931824	900
347	1416931824	104
348	1416931824	180
349	1416931824	128
350	1416931824	100
351	1416931825	210
352	1416931825	150
353	1416931825	134
354	1416931826	180
355	1416931826	220
356	1416931826	220
357	1416931826	116
358	1416931827	770
359	1416931827	116
360	1416931827	180
361	1416931827	180
362	1416931828	180
363	1416931828	440
364	1416931828	200
365	1416931828	499
366	1416931829	190
367	1416931829	190
368	1416931829	572
369	1416931830	190
370	1416931830	246
371	1416931830	3490
372	1416931830	190
373	1416931830	600
374	1416931831	190
375	1416931831	1850
376	1416931831	1800
377	1416931831	1900
378	1416931831	230
379	1416931832	6200
380	1416931832	210
381	1416931832	300
382	1416931832	2100
383	1416931833	300
384	1416931833	4599
385	1416931833	1900
386	1416931833	2389
388	1416931833	184
389	1416931834	995
390	1416931834	20000
391	1416931834	800
392	1416931834	1960
393	1416931834	194
394	1416931835	190
395	1416931835	196
396	1416931835	695
397	1416931835	400
398	1416931836	3200
399	1416931837	210
400	1416931838	1013
401	1416931838	2100
402	1416931839	180
403	1416931839	180
404	1416931840	210
405	1416931840	140
406	1416931841	100
407	1416931841	8500
408	1416931841	9850
409	1416931842	100
410	1416931842	160
411	1416931843	100
412	1416931843	100
413	1416931843	1100
414	1416931844	190
415	1416931844	200
416	1416931844	200
417	1416931845	149
418	1416931845	1007
419	1416931845	311
420	1416931845	292
421	1416931846	309
422	1416931846	100
423	1416931846	245
424	1416931847	311
425	1416931847	575
426	1416931847	822
427	1416931847	484
428	1416931848	595
429	1416931848	250
430	1416931848	120
431	1416931848	120
432	1416931849	120
433	1416931849	144
434	1416931849	200
435	1416931850	190
436	1416931850	1500
437	1416931850	3700
438	1416931851	3333
439	1416931851	17800
440	1416931851	17200
441	1416931851	64998
442	1416931851	60000
443	1416931852	6799
444	1416931852	15300
445	1416931852	1300
446	1416931852	1800
447	1416931853	1500
448	1416931853	525
449	1416931853	100
452	1416931854	100
455	1416931854	4999
456	1416931854	5800
457	1416931854	1425
459	1416931854	180
460	1416931855	109
461	1416931855	540
462	1416931855	100
463	1416931855	100
464	1416931855	2000
465	1416931856	550
466	1416931856	790
467	1416931856	1499
468	1416931856	100
469	1416931857	100
470	1416931857	100
471	1416931857	100
472	1416931858	190
473	1416931858	130
474	1416931858	100
475	1416931859	130
476	1416931859	339
477	1416931859	130
478	1416931859	800
482	1416931860	290000000
483	1416931860	39888888
484	1416931860	45000000
487	1416931860	100
488	1416931861	100
489	1416931861	310
490	1416931861	403
491	1416931861	250
492	1416931862	450
493	1416931862	240
494	1416931862	230
495	1416931862	100
496	1416931863	100
497	1416931863	236
498	1416931863	195
499	1416931863	450
500	1416931863	1000
501	1416931864	820
503	1416931864	162
504	1416931864	1900
505	1416931865	214
506	1416931865	1300
507	1416931865	1650
508	1416931865	650
510	1416931865	4099
511	1416931866	3299
512	1416931866	2999
513	1416931866	5521
514	1416931866	4412
515	1416931866	3200
517	1416931867	1900
519	1416931867	2850
521	1416931867	3800
522	1416931867	675
523	1416931868	460
524	1416931868	114
527	1416931868	100
528	1416931868	190
529	1416931868	775
530	1416931869	47
531	1416931869	4750
532	1416931869	2850
533	1416931869	187
537	1416931869	118
538	1416931870	260
539	1416931870	190
540	1416931870	108
541	1416931871	240
542	1416931871	260
543	1416931872	116
544	1416931872	200
545	1416931872	116
546	1416931873	255
547	1416931873	880
548	1416931873	2500
549	1416931873	199
550	1416931874	114
551	1416931874	5800
554	1416931874	480
555	1416931874	310
556	1416931874	120
557	1416931875	148
558	1416931875	280
559	1416931876	100
560	1416931876	109
561	1416931876	9576
562	1416931877	100
563	1416931877	100
564	1416931877	100
565	1416931877	100
566	1416931878	418
568	1416931878	200
569	1416931878	200
570	1416931878	200
571	1416931879	2158
572	1416931879	333333333
573	1416931879	267
574	1416931879	680
575	1416931880	295
576	1416931880	319
577	1416931880	387
578	1416931880	2000
579	1416931881	276
580	1416931881	1695
581	1416931881	1365
582	1416931881	1025
583	1416931882	1700
584	1416931882	1320
585	1416931882	1200
586	1416931882	310
587	1416931883	224
588	1416931883	236
589	1416931883	292
590	1416931884	620
591	1416931884	1150
592	1416931884	214
593	1416931884	230
594	1416931885	410
595	1416931885	400
596	1416931885	310
597	1416931885	310
599	1416931886	444
600	1416931886	100
603	1416931886	700000000
604	1416931886	690
610	1416931887	276
611	1416931887	270
612	1416931887	286
613	1416931888	256
614	1416931888	256
615	1416931888	248
616	1416931888	258
617	1416931889	274
618	1416931889	282
619	1416931889	330
620	1416931890	288
621	1416931890	452
622	1416931890	272
623	1416931890	304
624	1416931891	1090
625	1416931891	1300
626	1416931891	644
627	1416931891	1945
628	1416931892	258
629	1416931892	330
630	1416931892	288
631	1416931892	595
632	1416931892	264
633	1416931893	330
634	1416931893	28
635	1416931893	251
638	1416931893	530
639	1416931894	155
640	1416931894	499
641	1416931894	100
642	1416931894	105
643	1416931894	600
645	1416931895	500000000
646	1416931895	100
647	1416931895	999999998
648	1416931895	35000000
649	1416931896	35000000
650	1416931896	50000000
654	1416931896	100
655	1416931896	100
656	1416931897	200
657	1416931897	499
658	1416931897	450
659	1416931897	450
660	1416931898	655
661	1416931898	450
662	1416931898	700
663	1416931898	299
664	1416931899	1385
668	1416931899	210
669	1416931899	100
670	1416931899	190
671	1416931900	160
672	1416931900	100
673	1416931900	135
674	1416931901	252
679	1416931901	522
680	1416931901	837
681	1416931902	485
682	1416931902	490
683	1416931902	490
684	1416931902	545
685	1416931903	475000000
686	1416931903	950
687	1416931903	475
688	1416931903	1250
689	1416931904	3000
690	1416931904	3000
692	1416931905	999995000
693	1416931906	100
694	1416931906	100
696	1416931906	194
697	1416931907	343
698	1416931907	15000
699	1416931907	9900
700	1416931907	999
701	1416931908	15699
702	1416931908	60000
703	1416931908	210
704	1416931909	1050
705	1416931909	1000
706	1416931910	3599
708	1416931910	313
711	1416931910	1990
712	1416931910	1372
713	1416931911	699800
714	1416931911	1800
715	1416931911	2900
716	1416931911	799
717	1416931911	75000
718	1416931912	2990
719	1416931912	4395
720	1416931912	4600
721	1416931912	1000000
722	1416931913	3300
723	1416931913	170
724	1416931913	120
725	1416931913	999999998
739	1416931913	100
740	1416931914	200
741	1416931914	100
742	1416931914	100
743	1416931914	102
744	1416931915	22
747	1416931915	400
749	1416931915	110
750	1416931916	280
751	1416931916	200
752	1416931916	745
753	1416931917	114
754	1416931917	2245
755	1416931917	475
756	1416931917	625
757	1416931918	300
758	1416931918	247
759	1416931918	900
760	1416931918	198
761	1416931919	3500
762	1416931919	2869
763	1416931919	6226
764	1416931919	3984
765	1416931920	4440
766	1416931920	4500
767	1416931920	865
768	1416931920	100
770	1416931921	1000
771	1416931921	100
772	1416931921	2699
773	1416931921	521
774	1416931922	5600
776	1416931922	190
777	1416931922	355
778	1416931923	245
779	1416931923	3275
780	1416931923	630
781	1416931923	3980
783	1416931923	95000000
784	1416931924	130000000
786	1416931924	66
787	1416931924	100
788	1416931925	130
789	1416931925	150
790	1416931925	700
791	1416931925	900000000
793	1416931926	580
794	1416931926	1837
795	1416931926	999999998
796	1416931926	925000000
797	1416931926	750
798	1416931927	504
799	1416931927	490
800	1416931927	111
801	1416931927	675
804	1416931928	400
805	1416931928	415
806	1416931929	986
807	1416931929	280
808	1416931929	2000
809	1416931929	798
810	1416931929	886
811	1416931930	1100
812	1416931930	545
813	1416931930	4040
814	1416931930	4450
815	1416931931	3777
816	1416931933	3540
817	1416931934	3400
819	1416931934	245
820	1416931935	259
821	1416931935	246
822	1416931936	463
823	1416931936	300
824	1416931936	232
825	1416931937	237
826	1416931937	249
827	1416931937	245
828	1416931937	152
829	1416931938	28
830	1416931938	154
831	1416931940	680
832	1416931941	1200
833	1416931941	201
834	1416931941	192
835	1416931942	180
836	1416931942	156
837	1416931942	300000000
838	1416931942	900000000
839	1416931943	300000000
840	1416931943	900000000
841	1416931943	144
842	1416931944	120
843	1416931944	169
844	1416931944	114
848	1416931944	150
849	1416931945	5485
850	1416931945	150
851	1416931945	150
852	1416931946	150
853	1416931946	15000
854	1416931946	150
855	1416931947	199
856	1416931947	150
857	1416931947	400
858	1416931948	2290
859	1416931948	3498
860	1416931948	5200
861	1416931948	3000
862	1416931949	199
863	1416931949	150
864	1416931949	900
865	1416931949	150
866	1416931950	500
867	1416931950	889
869	1416931950	1000
871	1416931950	200
873	1416931950	475
874	1416931951	475
875	1416931951	35000000
876	1416931951	54883000
877	1416931951	54000000
878	1416931951	27850000
880	1416931952	190
881	1416931952	290
882	1416931953	150
883	1416931953	200
884	1416931953	120
885	1416931953	130
886	1416931954	174
887	1416931954	500
888	1416931954	593
889	1416931954	110
890	1416931955	130
893	1416931955	280
894	1416931955	900000000
895	1416931955	9900000
896	1416931955	10500000
897	1416931956	888222105
898	1416931956	695000000
899	1416578212	61900000
900	1416931957	1685
901	1416931957	2100
902	1416931957	19000
903	1416931958	999999998
904	1416450697	999999998
905	1416931958	154
906	1416931958	100
907	1416931959	100
908	1416931959	100
909	1416931959	100
910	1416931959	100
911	1416931960	100
912	1416931960	500
913	1416931960	295
915	1416931961	11000
918	1416931961	72533527
919	1416931961	250000000
920	1416931962	100000000
921	1416931962	1150000
922	1416931962	1000000
923	1416931963	17850
924	1416931963	750000000
925	1416931963	5599
926	1416931964	779
927	1416931965	999999998
931	1416931965	269
932	1416931966	468
933	1416931966	375
934	1416931967	100
935	1416931967	900000
936	1416931967	34500000
937	1416931967	300
938	1416931968	47474700
939	1416931968	43434343
940	1416931968	3000000
941	1416931969	67234000
942	1416931969	969000
943	1416931969	1000000
944	1416931969	969000
945	1416931970	59000000
946	1416931970	59000000
947	1416931970	59000000
948	1416931970	987654321
949	1416931970	60000000
950	1416931971	987654321
951	1416931971	999999998
952	1416931971	175000
953	1416931971	25000
954	1416931972	999999000
955	1416931972	6000
956	1416931973	190
957	1416931973	175
958	1416931973	129
959	1416931973	162
960	1416931974	6555
961	1416931974	999999997
962	1416931974	14000
963	1416931974	5880
964	1416931974	920
965	1416931975	917
966	1416931975	999
967	1416931975	915
968	1416931975	915
969	1416931975	795
970	1416931976	595
971	1416931976	674
972	1416931976	550
973	1416931977	650
974	1416931977	665
975	1416931977	800
976	1416931978	749
977	1416931978	931
978	1416931978	700
979	1416931978	577
980	1416931978	700
981	1416931979	595
982	1416931979	833
983	1416931979	633
984	1416931979	600
985	1416931980	1400
986	1416931980	666
987	1416931980	650
988	1416931980	4900
989	1416931981	1300
990	1416931981	790
991	1416931981	3590000
992	1416931981	4390000
993	1416931982	4550000
994	1416931982	5000000
995	1416931982	2275
998	1416931982	76
999	1416931982	2999
1000	1416931983	3900
1003	1416931983	66
1004	1416931983	180
1005	1416931983	100
1006	1416931984	890
1007	1416931984	208
1008	1416931984	543
1009	1416931984	205
1010	1416931985	261
1011	1416931985	160
1012	1416931985	294
1013	1416931985	130
1014	1416931985	135
1015	1416931986	130
1016	1416931986	795
1017	1416931986	508
1018	1416931986	529
1019	1416931986	5554
1020	1416931987	700
1021	1416931987	425
1022	1416931987	440
1023	1416931987	60000000
1024	1416931988	69999999
1025	1416931988	59000000
1026	1416931989	125
1027	1416931989	95
1028	1416931989	95
1029	1416931989	800
1030	1416931990	288
1031	1416931990	420
1032	1416931990	888
1033	1416931991	120
1034	1416931991	280
1035	1416931991	280
1036	1416931991	280
1037	1416931991	980
1038	1416931992	1027
1040	1416931992	100000000
1041	1416931992	1100
1042	1416931993	9499
1043	1416931993	8000
1044	1416931994	7300
1045	1416931994	13000
1047	1416931995	450000000
1048	1416931995	5000
1049	1416931995	300
1050	1416931996	288
1051	1416931996	4800
1052	1416931996	300
1053	1416931997	250
1054	1416931997	275
1055	1416931998	1794
1056	1416931998	1775
1057	1416931998	268
1058	1416931998	275
1059	1416931998	234
1060	1416931999	288
1061	1416931999	239
1062	1416932000	299
1063	1416932001	210
1064	1416932001	400
1065	1416932002	1200
1066	1416932003	207
1067	1416932003	250
1068	1416932003	4900
1069	1416932004	1949
1070	1416932004	1875
1071	1416932004	275
1072	1416932005	2200
1073	1416932005	790
1074	1416932005	2000
1075	1416932005	220
1076	1416932006	250
1077	1416932006	225
1078	1416932007	650
1079	1416932007	249
1080	1416932008	285
1081	1416932008	999999998
1082	1416932008	23500
1083	1416932008	235400000
1084	1416932008	11000
1085	1416932009	1960
1086	1416932009	514
1087	1416932009	2500
1088	1416932009	3885
1089	1416932009	2295
1090	1416932010	999
1091	1416932010	1750
1092	1416932010	900
1093	1416932010	3500
1094	1416932010	14459
1095	1416932011	15000
1096	1416932011	23000
1097	1416932011	20000
1098	1416932011	19600
1099	1416932012	17750
1100	1416932012	1700
1101	1416932012	400
1102	1416932012	600
1103	1416932013	18800
1104	1416932013	440
1105	1416932013	24500
1106	1416932013	16400
1107	1416932013	26000
1108	1416932014	11900
1109	1416932014	3299999
1110	1416932014	1449000
1111	1416932014	24894
1112	1416932015	13219
1113	1416932016	13844
1114	1416932016	500
1115	1416932017	140
1116	1416932017	150
1123	1416932018	100
1124	1416932018	3500
1126	1416932018	1000
1127	1416932019	100
1128	1416932019	600
1129	1416932019	2600
1131	1416932020	999999998
1133	1416932020	800
1134	1416932020	399
1135	1416932021	291
1136	1416932021	100
1137	1416932021	499
1138	1416932022	8484
1139	1416932022	14000
1140	1416932022	13230
1141	1416932022	10200
1142	1416932022	7870
1143	1416932023	12275
1144	1416932023	9800
1145	1416932024	8700
1146	1416932024	7000
1147	1416932024	9000
1148	1416932026	191
1149	1416932026	195
1150	1416932026	330000
1151	1416932027	410
1152	1416932027	70000000
1153	1416932027	19999
1154	1416932027	485000
1157	1416932028	294
1158	1416932028	100
1159	1416932028	700
1160	1416932028	110
1161	1416932029	200
1162	1416932029	285
1163	1416932029	100
1164	1416932029	2500
1165	1416932029	2700
1166	1416932030	4500
1222	1416932030	18000000
1236	1416932030	115000000
1238	1416932030	142
1239	1416932031	224
1240	1416932031	630
1241	1416932031	195
1242	1416932031	347000000
1243	1416932032	4900
1251	1416932032	125
1252	1416932032	195
1253	1416932033	100
1254	1416932033	175
1255	1416932033	690
1256	1416932033	909
1257	1416932034	199
1260	1416932034	22999999
1261	1416932034	475
1262	1416932034	24900000
1263	1416932035	70000000
1264	1416932035	6250
1273	1416932035	100
1275	1416932035	288
1276	1416932035	200000000
1277	1416932036	280
1278	1416932036	290
1279	1416932036	380
1280	1416932037	800
1281	1416932037	600
1282	1416932037	900
1283	1416932037	600
1284	1416932037	800
1285	1416932038	999
1286	1416932038	700
1287	1416932038	400
1288	1416932039	667
1289	1416932039	9975
1291	1416932039	84000000
1292	1416932039	95
1293	1416932040	180
1294	1416932040	180
1295	1416932040	200
1296	1416932040	180
1297	1416932041	180
1298	1416932041	883
1300	1416932041	16989
1301	1416932042	1600
1302	1416932042	445
1304	1416932042	158888888
1305	1416932042	10000
1307	1416932042	116000000
1308	1416932043	42500000
1309	1416932043	6000
1310	1416932043	3500
1311	1416932043	19000000
1317	1416932043	500
1318	1416932044	9604
1319	1416932044	1290
1320	1416932044	195000
1321	1416932044	43000
1322	1416932045	17000000
1323	1416932045	10389000
1324	1416932045	20000000
1325	1416932046	13000000
1326	1416932046	500
1327	1416932046	700
1328	1416932046	100
1329	1416932047	150
1330	1416932047	100
1331	1416932047	100
1332	1416932047	400
1333	1416932047	420
1334	1416932048	104
1335	1416932048	300
1336	1416932048	300
1338	1416932049	264
1339	1416932049	264
1340	1416932049	100
1341	1416932050	100
1342	1416932050	2100
1343	1416932050	2450000
1344	1416932051	1105
1345	1416932051	265
1346	1416932051	210
1347	1416932051	9250
1348	1416932052	15000
1349	1416932052	83000000
1350	1416932052	14500
1351	1416932053	200
1352	1416932053	223
1358	1416932053	500000000
1359	1416932054	2555000
1360	1416932054	150000000
1361	1416932054	111
1363	1416932054	12998
1364	1416932055	383
1365	1416932055	500
1366	1416932055	500
1367	1416932055	1100
1368	1416932055	990
1369	1416932056	900
1370	1416932056	210
1371	1416932056	210
1372	1416932056	210
1373	1416932057	29000000
1374	1416932057	999999998
1375	1416932057	1200
1376	1416932057	2650
1377	1416932057	689
1378	1416932058	800
1379	1416932058	999
1381	1416932058	244900
1382	1416932060	14550
1383	1416932060	250
1384	1416932061	285
1385	1416932062	264
1386	1416932062	135
1387	1416932063	600
1388	1416932063	6800
1389	1416932063	200
1390	1416932064	100
1391	1416932064	176
1392	1416932065	576
1393	1416932065	3300
1394	1416932065	299
1395	1416932066	26500
1396	1416932066	200000
1397	1416932066	15000
1398	1416932066	10000
1399	1416932067	4000
1400	1416932067	9000
1401	1416932067	37000
1402	1416932067	12800
1403	1416932067	340000
1404	1416932068	325000
1405	1416932068	319000
1406	1416932068	265000
1407	1416932069	648800
1408	1416932069	148000
1410	1416932069	999
1411	1416932070	390000000
1412	1416932070	799
1413	1416932070	2589
1414	1416932071	123
1415	1416932071	7700
1416	1416932071	3400
1417	1416932072	39800
1418	1416932072	400
1419	1416932072	700
1423	1416932072	25000000
1424	1416932072	10000000
1425	1416932073	54000000
1426	1416932073	35000000
1427	1416932073	18450000
1429	1416932073	3950
1433	1416932073	995
1434	1416932074	300000
1435	1416932074	200
1436	1416932074	3746
1437	1416932075	100
1438	1416932075	100
1439	1416932075	100
1440	1416932076	134
1441	1416932076	100
1442	1416932076	100
1443	1416932077	100
1444	1416932077	120
1445	1416932077	150
1446	1416932077	149
1447	1416932078	120
1448	1416932078	120
1449	1416932078	120
1450	1416932078	180
1451	1416932079	363
1452	1416932079	600
1453	1416932079	310
1454	1416932079	303
1455	1416932079	197
1461	1416932080	100
1462	1416932080	100
1463	1416932080	100
1464	1416932081	699
1465	1416932081	200
1466	1416932081	712
1467	1416932081	488
1468	1416932081	560
1469	1416932082	300
1470	1416932082	500
1471	1416932082	200
1472	1416932082	783
1473	1416932082	900
1474	1416932083	500
1475	1416932083	285
1476	1416932083	498
1477	1416932083	641
1478	1416932083	700
1479	1416932084	800
1480	1416932084	200
1481	1416932084	200
1482	1416932085	200
1483	1416932085	783
1484	1416932085	600
1485	1416932085	240
1488	1416932085	157883000
1489	1416932086	25000
1490	1416932086	160
1491	1416932086	220
1492	1416932086	224
1493	1416932087	240
1494	1416932087	800
1496	1416932087	10500
1497	1416932087	10000
1498	1416932087	191919191
1512	1416932088	250
1513	1416932088	300
1514	1416932088	200
1515	1416932088	150
1519	1416932089	50000000
1527	1416932089	7750
1528	1416932089	2250
1529	1416932089	40000
1530	1416932089	2600
1531	1416932090	1500
1532	1416932090	1200
1533	1416932090	1700
1536	1416932090	41583000
1537	1416932091	3495
1539	1416932091	120000000
1540	1416932091	999999998
1541	1416932091	399750000
1542	1416932091	999999998
1543	1416932092	749875000
1544	1416932092	749875000
1545	1416932092	999999998
1546	1416932092	999999998
1547	1416932092	3800
1548	1416932093	3800
1549	1416932093	950
1551	1416932093	1445
1552	1416932094	1384
1553	1416932094	1300
1554	1416932094	1395
1555	1416932095	1399
1556	1416932095	1385
1557	1416932096	1048
1558	1416932096	600
1559	1416932097	1044
1560	1416932097	1400
1561	1416932097	1050
1562	1416932098	1350
1563	1416932098	3599
1564	1416932098	3055
1565	1416932098	3649
1566	1416932098	2400
1567	1416932099	2899
1568	1416932099	2879
1569	1416932099	2893
1570	1416932099	2415
1571	1416932099	2897
1572	1416932100	3319
1573	1416932100	2899
1574	1416932100	3939
1575	1416932101	2643
1576	1416932101	2543
1577	1416932101	2599
1578	1416932103	2549
1579	1416932103	2593
1580	1416932103	2599
1581	1416932104	2580
1582	1416932104	2599
1583	1416932104	2847
1584	1416932105	2999
1585	1416932105	2699
1586	1416932105	2697
1587	1416932106	900
1588	1416932106	1475
1589	1416932106	900
1590	1416932107	900
1591	1416932107	900
1592	1416932108	4652
1593	1416932108	4717
1594	1416932108	4735
1595	1416932109	4698
1596	1416932109	4690
1606	1416932109	29500000
1607	1416932109	200
1608	1416932109	310
1609	1416932110	320
1610	1416932110	920
1611	1416932110	790
1612	1416932110	800
1613	1416932111	110
1614	1416932111	170
1615	1416932111	3200
1616	1416932111	26666
1617	1416932112	2500
1618	1416932112	176
1619	1416932112	5900
1620	1416932112	1100
1621	1416932112	46000000
1622	1416932113	2989
1623	1416932113	4900
1624	1416932113	1746
1625	1416932113	225
1626	1416932114	190
1627	1416932114	389
1628	1416932114	2150
1629	1416932114	2100
1630	1416932115	2500
1631	1416932115	4000
1635	1416932115	2350
1637	1416932115	311
1638	1416932115	274
1639	1416932116	310
1640	1416932116	320
1641	1416932116	324
1642	1416932116	13883000
1643	1416932116	19222105
1644	1416932117	2886
1645	1416932117	2838
1646	1416932117	2799
1647	1416932117	2757
1648	1416932117	2760
1650	1416932118	625
1651	1416932118	1800
1652	1416932118	585
1653	1416932118	20500000
1655	1416932118	120
1657	1416932119	100
1658	1416932119	100
1659	1416932119	100
1660	1416932120	100
1661	1416932120	750000000
1662	1416932120	750000000
1663	1416932120	100000000
1664	1416932120	999999998
1665	1416932121	999999998
1666	1416932121	100000000
1668	1416932121	20000
1669	1416932121	549
1673	1416932122	100
1675	1416932122	100
1676	1416932122	100
1677	1416932123	100
1679	1416932123	650
1680	1416932123	900
1681	1416932123	890
1682	1416932124	400
1683	1416932124	6094
1684	1416932124	990
1685	1416932124	500
1686	1416932124	1470
1687	1416932125	67999999
1688	1416932125	685
1690	1416932125	410
1691	1416932125	410
1692	1416932126	323
1693	1416932126	270
1694	1416932126	300
1695	1416932126	351
1696	1416932127	300
1697	1416932127	700
1698	1416932127	185
1699	1416932127	170
1700	1416932127	200
1701	1416932128	475
1702	1416932128	402
1703	1416932128	25000000
1704	1416932128	100
1705	1416932128	100
1706	1416932129	900
1707	1416932129	946
1708	1416932129	100000
1709	1416932129	300
1710	1416932130	400
1711	1416932130	1200
1712	1416932130	870
1713	1416932130	254
1714	1416932130	274
1715	1416932131	840
1716	1416932131	695
1717	1416932131	800
1718	1416932132	295
1719	1416932132	200
1720	1416932132	1400
1721	1416932133	7775
1722	1416932133	8000
1723	1416932133	392
1725	1416932133	950
1726	1416932134	950
1727	1416932134	950
1728	1416932134	4000
1729	1416932135	2500
1730	1416932135	2950
1731	1416932135	695
1732	1416932136	13500
1733	1416932136	800
1734	1416932136	32000
1735	1416932136	6600
